TitleCode,TitleName,ItemCode,ItemName,Region,Country,CountryName,Platform,ContentType,Publisher,StartTime,Points/Cost,Currency,First Week,Total Sales,eShop/PIN/POSA,Period Total,8/31/2017,9/1/2017,9/2/2017,9/3/2017,9/4/2017,9/5/2017,9/6/2017,9/7/2017,9/8/2017,9/9/2017,9/10/2017,9/11/2017,9/12/2017,9/13/2017,9/14/2017,9/15/2017,9/16/2017,9/17/2017,9/18/2017,9/19/2017,9/20/2017,9/21/2017,9/22/2017,9/23/2017,9/24/2017,9/25/2017,9/26/2017,9/27/2017,9/28/2017,9/29/2017,9/30/2017,10/1/2017,10/2/2017,10/3/2017,10/4/2017,10/5/2017,10/6/2017,10/7/2017,10/8/2017,10/9/2017,10/10/2017,10/11/2017,10/12/2017,10/13/2017,10/14/2017,10/15/2017,10/16/2017,10/17/2017,10/18/2017,10/19/2017,10/20/2017,10/21/2017,10/22/2017,10/23/2017,10/24/2017,10/25/2017,10/26/2017,10/27/2017,10/28/2017,10/29/2017,10/30/2017,10/31/2017,11/1/2017,11/2/2017,11/3/2017,11/4/2017,11/5/2017,11/6/2017,11/7/2017,11/8/2017,11/9/2017,11/10/2017,11/11/2017,11/12/2017,11/13/2017,11/14/2017,11/15/2017,11/16/2017,11/17/2017,11/18/2017,11/19/2017,11/20/2017,11/21/2017,11/22/2017,11/23/2017,11/24/2017,11/25/2017,11/26/2017,11/27/2017,11/28/2017,11/29/2017,11/30/2017,12/1/2017,12/2/2017,12/3/2017,12/4/2017,12/5/2017,12/6/2017,12/7/2017,12/8/2017,12/9/2017,12/10/2017,12/11/2017,12/12/2017,12/13/2017,12/14/2017,12/15/2017,12/16/2017,12/17/2017,12/18/2017,12/19/2017,12/20/2017,12/21/2017,12/22/2017,12/23/2017,12/24/2017,12/25/2017,12/26/2017,12/27/2017,12/28/2017,12/29/2017,12/30/2017,12/31/2017,1/1/2018,1/2/2018,1/3/2018,1/4/2018,1/5/2018,1/6/2018,1/7/2018,1/8/2018,1/9/2018,1/10/2018,1/11/2018,1/12/2018,1/13/2018,1/14/2018,1/15/2018,1/16/2018,1/17/2018,1/18/2018,1/19/2018,1/20/2018,1/21/2018,1/22/2018,1/23/2018,1/24/2018,1/25/2018,1/26/2018,1/27/2018,1/28/2018,1/29/2018,1/30/2018,1/31/2018
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Australia,AU,Australia,Switch,Service Ticket,EA,9/29/2017,1.49,AUD,14,199,eShop,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,10,0,2,4,3,5,4,1,1,3,1,0,4,3,0,1,1,3,0,4,3,1,1,0,1,0,4,4,0,1,0,0,1,0,2,0,0,0,1,1,2,0,0,1,2,1,3,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,2,1,2,2,5,1,2,1,0,1,1,1,2,0,1,1,0,2,0,0,0,2,4,2,1,4,2,7,0,1,4,5,1,0,0,4,0,2,2,0,0
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Australia,NZ,New Zealand,Switch,Service Ticket,EA,9/28/2017,1.69,NZD,3,38,eShop,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,1,0,1,0,0,1,1,1,4,0,0,1,0,0,4,2,0,0,0,0
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,AT,Austria,Switch,Service Ticket,EA,9/29/2017,0.99,EUR,7,116,eShop,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,2,0,2,0,2,1,2,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,2,3,6,0,2,0,5,4,0,4,8,0,0,2,0,0,0,0,0,1,3,0,0,0,0,1,2,3,3,0,0,0,3,0,0,0,2,0
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,BE,Belgium,Switch,Service Ticket,EA,9/29/2017,0.99,EUR,5,89,eShop,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,3,0,0,1,3,0,0,1,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2,0,1,2,1,2,4,4,1,3,3,1,0,0,1,0,2,0,1,0,1,0,6,0,0,1,0,0,0,1,0,0,3,0
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,BG,Republic of Bulgaria,Switch,Service Ticket,EA,9/28/2017,0.99,EUR,2,5,eShop,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,CH,Switzerland,Switch,Service Ticket,EA,9/29/2017,0.99,CHF,29,601,eShop,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,9,6,3,3,4,4,5,8,12,1,2,3,7,1,1,4,0,6,4,2,7,8,4,5,5,2,8,0,5,2,1,3,1,1,1,1,0,3,0,0,2,6,2,1,0,3,0,0,1,6,3,0,0,0,6,4,5,1,3,1,1,0,1,2,0,0,2,2,0,6,4,0,1,2,1,2,13,3,2,0,11,0,8,3,4,9,13,7,5,3,11,5,4,3,6,21,2,4,0,6,2,7,3,4,9,5,6,8,9,1,7,6,18,1,2,1,1,8,6,3,8,4,1
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,CY,Republic of Cyprus,Switch,Service Ticket,EA,9/28/2017,0.99,EUR,0,0,eShop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,CZ,Czech Republic,Switch,Service Ticket,EA,9/29/2017,29,CZK,1,13,eShop,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,DE,Germany,Switch,Service Ticket,EA,8/30/2017,0.99,EUR,1,1281,eShop,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,28,26,11,11,13,13,17,16,8,6,14,10,3,4,5,9,7,11,11,7,7,20,15,10,7,9,7,5,5,1,2,3,8,3,4,5,2,2,0,2,5,4,15,19,1,2,3,7,2,6,1,4,6,1,4,4,7,3,2,2,0,3,3,7,6,2,8,4,1,10,4,9,5,3,4,5,5,64,60,5,4,4,2,6,6,11,13,15,12,20,15,20,8,7,18,3,12,10,5,3,4,3,3,5,14,6,23,18,11,9,6,17,15,11,13,1,2,15,13,8,21,3,2,25
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,DK,Denmark,Switch,Service Ticket,EA,9/29/2017,8,DKK,4,71,eShop,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,1,0,3,3,3,1,1,0,0,0,1,1,0,0,0,1,1,1,3,0,0,1,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,EE,Republic of Estonia,Switch,Service Ticket,EA,9/28/2017,0.99,EUR,0,0,eShop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,ES,Spain,Switch,Service Ticket,EA,9/29/2017,0.99,EUR,42,1034,eShop,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,11,8,8,10,11,8,23,17,4,5,6,17,9,4,16,9,8,12,8,16,15,15,10,4,12,16,6,8,9,5,1,7,1,5,15,6,9,7,5,1,10,14,3,2,1,4,2,2,1,4,3,1,2,1,12,12,8,10,4,0,0,1,3,7,1,1,2,2,4,7,7,5,5,1,2,2,4,4,4,1,2,3,3,1,0,13,8,14,11,13,5,6,10,7,5,7,2,18,9,7,4,9,11,14,14,6,13,6,5,2,13,30,18,6,2,4,4,7,4,15,6,4,3
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,FI,Finland,Switch,Service Ticket,EA,9/28/2017,0.99,EUR,5,33,eShop,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,4,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,FR,France,Switch,Service Ticket,EA,9/29/2017,0.99,EUR,88,1103,eShop,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,34,32,17,6,8,7,6,20,20,8,9,8,2,4,8,4,11,10,8,6,6,18,18,10,7,3,5,4,8,8,4,6,5,6,4,8,4,4,0,3,6,6,7,15,4,2,6,4,6,13,5,2,6,4,6,11,5,10,1,0,4,3,0,1,3,1,1,2,0,3,8,10,3,4,5,2,6,13,4,7,3,2,2,8,5,10,5,17,19,6,24,10,6,13,11,7,8,6,2,7,10,5,5,1,11,15,10,5,10,14,14,9,18,21,2,5,4,7,3,3,6,3,5,3
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,GB,United Kingdom,Switch,Service Ticket,EA,8/30/2017,0.79,GBP,2,2728,eShop,2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,40,44,53,44,27,17,23,24,41,31,24,9,11,7,17,15,11,23,15,22,13,30,23,24,35,18,17,24,19,19,9,5,16,6,14,6,9,13,7,5,7,3,20,24,19,6,3,8,10,5,10,6,6,5,8,7,13,16,9,9,3,3,4,8,14,6,6,2,4,4,8,18,9,12,6,9,10,7,14,12,11,12,13,17,8,12,11,28,46,61,23,37,45,33,28,34,28,23,20,27,19,13,13,20,16,20,43,39,20,30,29,21,32,75,40,13,9,2,20,14,36,27,10,9,23
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,GR,Greece,Switch,Service Ticket,EA,9/28/2017,0.99,EUR,1,27,eShop,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,HR,Republic of Croatia,Switch,Service Ticket,EA,9/29/2017,0.99,EUR,0,0,eShop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,HU,Republic of Hungary,Switch,Service Ticket,EA,9/29/2017,0.99,EUR,1,6,eShop,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,IE,Ireland,Switch,Service Ticket,EA,9/29/2017,0.99,EUR,4,213,eShop,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,5,0,6,4,3,1,0,0,3,5,1,2,0,0,4,0,2,4,5,0,0,3,8,3,0,0,1,2,0,0,0,0,8,0,0,0,1,2,3,1,0,0,0,11,0,0,0,0,3,0,3,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,2,0,2,2,13,4,3,1,8,3,0,4,0,0,1,0,3,1,0,0,0,0,2,0,1,0,0,0,2,1,5,2,5,1,0,3,0,1,4,0,0,1
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,IT,Italy,Switch,Service Ticket,EA,8/30/2017,0.99,EUR,1,738,eShop,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,4,5,2,4,9,10,5,6,4,8,3,2,1,8,11,1,5,5,2,5,11,3,9,3,4,6,1,4,1,0,4,2,11,1,2,1,4,0,2,0,2,4,2,1,3,0,0,2,0,3,0,0,3,0,4,1,2,6,2,0,0,1,3,5,2,0,1,0,13,3,3,3,1,0,3,7,4,0,3,6,1,0,1,7,3,9,7,14,22,9,14,1,8,7,7,0,3,12,9,6,4,9,7,3,8,22,14,14,8,9,3,7,3,4,1,0,3,1,8,6,1,4,2
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,LT,Republic of Lithuania,Switch,Service Ticket,EA,9/28/2017,0.99,EUR,2,5,eShop,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,LU,Luxembourg,Switch,Service Ticket,EA,9/29/2017,0.99,EUR,2,11,eShop,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,LV,Republic of Latvia,Switch,Service Ticket,EA,9/28/2017,0.99,EUR,2,20,eShop,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,MT,Republic of Malta,Switch,Service Ticket,EA,9/29/2017,0.99,EUR,0,0,eShop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,NL,Netherlands,Switch,Service Ticket,EA,9/29/2017,0.99,EUR,37,245,eShop,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,13,23,1,3,2,2,4,4,3,0,0,0,1,1,1,0,2,1,0,1,4,2,4,4,0,0,5,1,2,1,0,2,0,0,2,6,1,0,0,0,2,2,3,1,1,0,0,1,0,0,0,0,0,1,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,0,0,1,8,0,2,0,1,2,3,2,0,2,0,1,2,6,0,0,0,1,7,1,3,0,1,1,0,1,0,1,0,1,0,0,2,1,6,3,0,0,2,1,0,1,0,0,4,4
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,NO,Norway,Switch,Service Ticket,EA,9/29/2017,9,NOK,9,157,eShop,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,5,2,0,1,0,1,0,0,2,0,2,0,1,1,1,1,0,2,4,3,0,0,0,2,1,5,3,3,0,0,0,0,5,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,0,2,0,0,0,0,0,3,0,0,0,6,0,1,0,0,0,0,1,0,1,0,0,5,3,2,11,1,1,1,5,3,0,0,0,1,3,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,PL,Poland,Switch,Service Ticket,EA,9/29/2017,3.99,PLN,4,215,eShop,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,1,5,2,3,2,3,0,0,0,1,0,2,1,2,3,0,1,9,1,3,2,0,2,4,0,1,2,0,1,2,0,0,3,4,2,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,6,9,4,3,0,0,7,0,0,0,0,0,2,0,2,0,0,11,1,3,0,0,0,1,2,0,0,7,1,1,0,1,0,3,0,0,7,0,0,1,0,0,4,2,0,1,0,0,1,5,3,5,1,3,0,0,1,0,3,0,0,2,0,1,0,0,2,0
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,PT,Portugal,Switch,Service Ticket,EA,9/29/2017,0.99,EUR,1,53,eShop,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,2,0,0,4,1,2,0,0,0
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,RO,Romania,Switch,Service Ticket,EA,9/28/2017,0.99,EUR,1,12,eShop,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACHADCEA000001,FIFA 18 Ultimate Team™ Points,HACHADCEA000001,FIFA 18 Ultimate Team™ Points,Europe,RU,Russia,Switch,Service Ticket,EA,9/28/2017,79,RUB,13,205,eShop,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,2,2,0,0,1,0,0,0,1,0,0,0,1,0,0,4,1,1,0,0,1,0,0,1,0,0,0,0,1,2,0,1,0,2,0,0,0,0,2,0,0,1,2,2,0,2,1,1,0,3,0,0,3,2,1,1,0,2,2,1,2,3,1,1,1,3,1,0,5,2,1,3,1,0,0,2,1,0,0,1,0,1,0,1,0,2,2,7,1,1,8,3,1,1,3,1,3,2
